,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
4402,16939,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,43,1
4403,18918,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,1000 +,NGO,2,130,0
4404,22234,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,2,37,0
4405,1048,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Public Sector,2,48,0
4406,25482,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,48,0
4407,25437,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,46,0
4408,12562,city_143,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Funded Startup,2,136,1
4409,28735,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,1,35,0
4410,27888,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,1,70,0
4411,25963,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,7,0
4412,7474,city_138,0.836,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,27,0
4413,23511,city_100,0.887,Male,No relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,3,54,0
4414,29703,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,4,160,0
4415,12934,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,2,64,0
4416,26772,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,22,0
4417,20741,city_73,0.754,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,76,1
4418,18781,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,20,0
4419,17871,city_134,0.698,Other,No relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,never,49,0
4420,18998,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,4,39,0
4421,2083,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,19,0
4422,20064,city_10,0.895,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,90,0
4423,12121,city_144,0.84,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,14,0
4424,8836,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,0~5 years,1000 +,Pvt Ltd,1,99,0
4425,856,city_162,0.767,Male,Has relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Early Stage Startup,1,36,0
4426,13442,city_70,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,166,0
4427,14166,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,30,0
4428,32454,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,1,105,1
4429,33172,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,65,0
4430,8871,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,2,58,0
4431,11022,city_114,0.9259999999999999,Other,No relevent experience,no_enrollment,High School,STEM,0~5 years,1000 +,Pvt Ltd,3,39,0
4432,14073,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 100,Funded Startup,1,90,0
4433,26422,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,4,0
4434,29188,city_41,0.8270000000000001,Other,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Public Sector,1,50,1
4435,22470,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,126,0
4436,17676,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,0~5 years,less than 100,Pvt Ltd,2,25,0
4437,31507,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Public Sector,2,32,0
4438,19495,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,never,84,0
4439,22865,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,9,0
4440,20511,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Early Stage Startup,1,74,0
4441,30585,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,3,10,0
4442,17844,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,3,97,0
4443,6169,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,74,0
4444,8062,city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,100,0
4445,8947,city_118,0.722,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,74,1
4446,24321,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Public Sector,1,92,0
4447,19305,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Funded Startup,1,11,0
4448,2548,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,54,0
4449,142,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,> 20 years,less than 1000,Pvt Ltd,3,106,0
4450,6318,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,15,0
4451,26547,city_102,0.804,Male,No relevent experience,no_enrollment,Masters,Business Degree,0~5 years,less than 100,Pvt Ltd,1,60,0
4452,2436,city_67,0.855,Male,Has relevent experience,Full time course,High School,STEM,11~20 years,less than 1000,Pvt Ltd,3,53,0
4453,3792,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,2,24,1
4454,13329,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 100,Pvt Ltd,>4,4,0
4455,14266,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 1000,Pvt Ltd,1,22,0
4456,26838,city_33,0.44799999999999995,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,>4,74,0
4457,19257,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Business Degree,11~20 years,less than 100,Pvt Ltd,>4,38,0
4458,18895,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,18,0
4459,20508,city_134,0.698,Male,No relevent experience,Full time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,never,107,0
4460,8713,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,10,0
4461,16348,city_21,0.624,Male,No relevent experience,Part time course,Masters,STEM,0~5 years,less than 100,Public Sector,1,54,0
4462,25600,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,83,0
4463,11952,city_24,0.698,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,22,0
4464,11576,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,1,8,0
4465,30803,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,18,1
4466,12740,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,4,29,0
4467,3581,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,79,0
4468,8376,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,Humanities,0~5 years,1000 +,Pvt Ltd,1,23,0
4469,13947,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,32,0
4470,18995,city_67,0.855,Male,No relevent experience,Part time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,112,0
4471,1565,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,NGO,never,56,0
4472,3599,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Public Sector,3,80,0
4473,2009,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,Humanities,11~20 years,1000 +,Pvt Ltd,4,12,0
4474,12900,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,1,5,0
4475,29910,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,Other,11~20 years,less than 1000,Public Sector,2,24,0
4476,13603,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,1,17,0
4477,32848,city_28,0.9390000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,97,0
4478,30082,city_75,0.9390000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Public Sector,4,43,1
4479,24971,city_76,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,28,1
4480,32415,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,NGO,never,24,0
4481,25921,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,NGO,1,113,0
4482,16234,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,1,82,0
4483,25113,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,32,0
4484,28047,city_149,0.6890000000000001,Female,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Funded Startup,1,11,0
4485,1968,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 100,Funded Startup,2,4,0
4486,10416,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,146,0
4487,1709,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,1,14,0
4488,29056,city_115,0.789,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Early Stage Startup,1,77,1
4489,596,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,60,0
4490,26149,city_143,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,1,72,1
4491,10794,city_21,0.624,Female,No relevent experience,no_enrollment,Masters,Humanities,0~5 years,less than 100,Pvt Ltd,>4,57,1
4492,24220,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,56,0
4493,6731,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,>4,11,0
4494,19469,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,17,1
4495,21246,city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,11~20 years,less than 100,Public Sector,4,37,0
4496,13465,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,178,0
4497,2999,city_149,0.6890000000000001,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,121,1
4498,15850,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,1,43,0
4499,14598,city_37,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,160,0
4500,4668,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,>4,34,0
4501,18968,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,11~20 years,less than 100,Pvt Ltd,3,28,0
4502,14225,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,56,1
4503,27109,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,NGO,>4,26,0
4504,4694,city_98,0.9490000000000001,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,32,0
4505,15412,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Public Sector,2,36,0
4506,15795,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,1,38,0
4507,10411,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,41,0
4508,31735,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Early Stage Startup,1,222,0
4509,29684,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,30,0
4510,12733,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,> 20 years,less than 100,Pvt Ltd,3,145,0
4511,18601,city_21,0.624,Male,No relevent experience,Part time course,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,17,0
4512,27227,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,119,0
4513,5845,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,0~5 years,less than 100,Public Sector,1,102,1
4514,8388,city_23,0.899,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,37,0
4515,31359,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11~20 years,less than 100,Funded Startup,1,40,1
4516,1834,city_159,0.843,Male,No relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,never,15,0
4517,32277,city_9,0.743,Male,No relevent experience,Part time course,Primary School,STEM,0~5 years,less than 100,Early Stage Startup,never,48,0
4518,9109,city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,Other,6~10 years,less than 100,Funded Startup,1,78,0
4519,24877,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,53,0
4520,17511,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,1,22,0
4521,22769,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,44,0
4522,26425,city_67,0.855,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,17,0
4523,6973,city_83,0.9229999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,>4,31,0
4524,10752,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,2,42,1
4525,5828,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,9,0
4526,14546,city_71,0.884,Male,Has relevent experience,Part time course,Masters,STEM,6~10 years,less than 100,Funded Startup,1,70,0
4527,4880,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,>4,50,0
4528,33077,city_102,0.804,Female,Has relevent experience,Full time course,Masters,STEM,6~10 years,1000 +,Pvt Ltd,>4,62,1
4529,23965,city_21,0.624,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,62,1
4530,18506,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,22,0
4531,28243,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,3,46,1
4532,6887,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,24,0
4533,23004,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,0~5 years,less than 100,Funded Startup,2,125,0
4534,20678,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,No Major,0~5 years,less than 100,Pvt Ltd,2,24,0
4535,24320,city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,3,8,0
4536,5682,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,328,0
4537,31236,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,43,0
4538,22173,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,0~5 years,1000 +,Pvt Ltd,>4,141,0
4539,27721,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,34,1
4540,30322,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,29,0
4541,5545,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,19,0
4542,13257,city_19,0.682,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,1000 +,Pvt Ltd,1,28,0
4543,29403,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,NGO,>4,73,0
4544,24796,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,15,0
4545,19212,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,118,0
4546,3022,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,107,0
4547,4395,city_120,0.78,Male,No relevent experience,no_enrollment,Masters,Humanities,6~10 years,less than 1000,Public Sector,>4,20,0
4548,1380,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,34,0
4549,12368,city_152,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Funded Startup,>4,106,0
4550,15200,city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,>4,63,1
