city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_75,0.9390000000000001,1,1,0,1,1,3,1,3,1,117,0
city_24,0.698,1,0,1,1,1,2,1,4,0,5,0
city_100,0.887,1,1,1,1,1,4,1,4,2,41,0
city_136,0.897,1,0,1,1,1,1,3,1,1,20,1
city_67,0.855,1,1,0,1,1,4,1,4,2,7,0
city_28,0.9390000000000001,1,0,1,1,1,3,3,4,1,42,0
city_16,0.91,1,0,0,1,1,2,3,4,1,33,0
city_165,0.903,1,1,1,1,1,3,1,4,1,47,1
city_21,0.624,1,1,0,1,1,2,1,4,1,56,0
city_162,0.767,1,0,1,1,1,1,1,3,1,52,0
city_75,0.9390000000000001,1,1,0,1,1,2,3,4,1,7,0
city_103,0.92,1,1,0,1,1,4,2,2,1,9,0
city_21,0.624,1,1,0,1,1,1,3,4,1,47,0
city_103,0.92,1,0,1,1,1,1,1,4,1,70,1
city_23,0.899,1,1,0,0,1,2,2,2,1,134,0
city_16,0.91,1,0,1,1,1,1,3,4,1,77,0
city_83,0.9229999999999999,1,1,0,1,0,1,3,4,1,20,0
city_75,0.9390000000000001,3,1,0,1,1,3,1,4,1,69,0
city_67,0.855,1,1,1,1,1,3,1,4,1,100,0
city_21,0.624,1,1,0,1,1,3,3,4,1,63,0
city_136,0.897,1,1,0,1,1,2,1,4,2,12,0
city_103,0.92,1,1,0,1,1,3,3,4,2,33,0
city_83,0.9229999999999999,1,1,1,0,1,1,1,4,1,42,0
city_103,0.92,1,1,0,1,1,4,2,1,2,84,0
city_21,0.624,1,1,1,1,1,1,1,4,1,24,1
city_21,0.624,1,0,0,1,1,2,1,3,0,34,0
city_103,0.92,1,1,1,1,1,4,2,4,2,52,0
city_28,0.9390000000000001,1,1,0,1,1,3,1,2,1,40,0
city_41,0.8270000000000001,1,1,1,0,1,1,2,4,1,152,0
city_21,0.624,1,1,1,1,1,1,2,4,1,7,0
city_16,0.91,1,0,1,1,1,4,1,4,1,32,1
city_67,0.855,1,1,1,0,1,1,1,4,1,163,0
city_103,0.92,1,1,0,1,1,4,3,4,2,130,0
city_71,0.884,1,1,1,1,1,1,2,1,1,7,0
city_103,0.92,1,1,0,1,0,4,2,4,1,11,1
city_89,0.925,1,1,0,1,1,3,1,4,1,78,0
city_103,0.92,1,0,1,0,1,1,1,3,1,42,1
city_103,0.92,1,0,0,0,1,1,1,4,0,21,0
city_136,0.897,1,1,0,1,1,2,1,4,1,106,0
city_75,0.9390000000000001,1,1,0,1,1,2,3,1,1,302,0
city_46,0.762,1,1,0,1,1,3,1,4,1,6,1
city_103,0.92,1,1,0,1,1,4,3,4,1,157,0
city_114,0.9259999999999999,1,0,1,1,1,4,1,2,1,15,0
city_104,0.924,1,1,0,1,1,2,1,4,1,158,0
city_138,0.836,1,1,0,1,0,4,1,4,1,130,0
city_16,0.91,1,1,1,1,1,2,3,4,1,51,0
city_103,0.92,1,0,1,1,1,3,1,2,1,75,0
city_16,0.91,1,0,0,0,1,1,1,4,0,105,0
city_21,0.624,1,1,1,1,1,1,1,2,1,176,0
city_89,0.925,1,1,1,1,1,3,3,4,1,141,1
city_99,0.915,1,0,1,1,1,1,1,4,1,143,0
city_16,0.91,1,0,1,0,1,1,1,4,1,44,0
city_160,0.92,1,1,0,1,1,2,1,4,1,8,0
Other,0.743,1,1,0,1,1,2,1,4,1,39,0
city_71,0.884,1,1,0,1,1,4,1,4,1,69,0
city_103,0.92,1,0,0,1,1,3,2,1,2,12,0
city_114,0.9259999999999999,1,1,0,1,1,4,2,1,1,204,0
city_114,0.9259999999999999,2,1,0,1,0,4,1,4,2,66,0
city_67,0.855,1,0,0,0,1,2,1,4,0,22,0
city_149,0.6890000000000001,1,1,0,1,1,2,1,4,0,34,0
city_45,0.89,2,1,0,1,1,2,2,4,1,82,0
city_16,0.91,1,1,0,1,1,4,1,4,2,88,1
city_160,0.92,1,1,0,1,1,3,1,4,2,45,0
city_65,0.802,1,0,1,1,0,2,1,4,1,108,0
city_21,0.624,1,1,1,1,1,1,1,4,1,11,1
city_103,0.92,1,0,0,1,1,1,1,4,0,31,0
city_103,0.92,1,1,0,1,1,3,3,3,2,30,1
city_136,0.897,1,1,0,1,1,2,1,4,1,7,0
city_103,0.92,1,1,0,1,1,2,1,3,1,206,0
city_103,0.92,1,1,0,1,0,2,1,4,1,8,0
city_136,0.897,1,1,0,1,0,3,1,4,2,46,0
city_98,0.9490000000000001,1,0,0,1,0,2,3,1,2,127,0
city_103,0.92,1,0,0,1,0,3,2,3,1,35,0
city_103,0.92,1,1,0,1,1,2,3,4,1,129,0
Other,0.74,1,1,0,1,1,2,1,4,1,9,1
city_16,0.91,1,1,0,1,1,4,3,4,2,64,0
city_103,0.92,1,1,0,1,1,2,3,1,1,40,0
city_103,0.92,1,1,0,1,0,2,2,2,1,10,1
Other,0.856,1,1,0,1,1,4,1,4,1,78,0
city_103,0.92,1,1,0,1,0,2,3,4,1,41,1
city_21,0.624,1,1,1,1,1,3,1,4,1,146,0
Other,0.848,1,1,0,1,1,2,1,4,0,27,0
city_16,0.91,1,0,0,0,1,1,3,4,1,39,0
city_103,0.92,1,1,0,1,0,4,2,4,1,18,0
city_65,0.802,1,1,0,1,1,3,1,4,2,41,0
city_103,0.92,1,1,0,1,1,1,3,4,1,84,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,2,110,0
city_45,0.89,1,1,1,0,1,2,1,4,1,52,0
city_50,0.8959999999999999,1,1,0,1,0,4,1,4,2,168,0
city_103,0.92,1,1,0,1,1,4,2,3,2,42,0
city_16,0.91,1,1,1,1,1,2,3,4,1,47,0
city_136,0.897,1,0,1,1,0,1,3,4,1,40,0
city_11,0.55,2,1,1,1,1,1,1,2,1,56,0
city_21,0.624,1,1,1,1,0,3,2,4,1,34,0
city_21,0.624,1,1,0,1,1,2,1,4,1,17,0
city_136,0.897,1,1,0,0,1,3,1,4,1,15,0
city_16,0.91,1,1,0,1,1,4,1,3,2,89,0
city_160,0.92,1,1,0,1,1,2,1,4,1,12,0
city_67,0.855,1,1,0,1,1,3,3,4,1,4,0
city_114,0.9259999999999999,1,1,1,1,1,2,1,1,1,31,0
city_103,0.92,1,0,1,0,1,1,3,4,1,56,0
city_160,0.92,1,1,0,1,1,2,1,2,1,154,0
city_61,0.9129999999999999,1,1,0,1,0,3,2,4,2,50,0
city_103,0.92,1,1,0,1,1,4,3,4,1,134,0
city_103,0.92,1,1,0,1,0,3,3,4,1,145,1
city_19,0.682,1,0,1,0,1,1,1,2,1,4,0
city_150,0.698,1,1,0,1,1,1,1,4,1,52,0
city_103,0.92,1,1,0,1,0,4,1,4,1,107,0
city_103,0.92,1,1,0,1,1,4,2,4,1,28,0
city_46,0.762,1,0,0,1,0,1,3,4,0,30,0
city_136,0.897,1,0,1,1,1,2,1,4,1,74,0
city_103,0.92,1,1,1,1,1,4,1,2,2,50,0
city_16,0.91,1,1,0,1,1,1,3,4,1,94,0
city_73,0.754,1,1,1,1,0,1,1,3,1,82,0
city_103,0.92,1,1,0,1,1,2,3,4,1,56,0
city_21,0.624,1,0,0,1,1,1,1,3,1,44,0
city_11,0.55,1,1,0,1,1,2,1,4,1,284,0
city_21,0.624,1,1,0,1,1,1,1,4,1,31,0
city_114,0.9259999999999999,1,0,0,0,1,1,1,4,0,48,0
city_103,0.92,1,1,0,1,1,3,3,4,2,40,0
city_162,0.767,1,1,0,1,1,2,1,4,1,30,0
city_114,0.9259999999999999,1,0,0,1,0,2,1,4,1,76,0
Other,0.698,1,0,0,0,1,1,1,4,0,9,0
city_23,0.899,1,1,0,1,1,3,2,2,1,59,0
city_103,0.92,1,1,0,1,1,1,3,1,1,21,0
city_103,0.92,1,1,0,1,1,2,3,4,1,35,0
city_11,0.55,1,0,1,1,1,1,1,4,1,42,0
city_136,0.897,1,1,0,1,1,3,2,4,2,258,0
city_36,0.893,1,0,0,1,1,1,1,4,1,45,1
city_28,0.9390000000000001,2,1,0,1,1,2,2,3,2,77,1
city_136,0.897,1,1,0,1,1,2,2,2,1,50,0
city_67,0.855,1,1,1,1,1,1,3,4,1,13,0
city_103,0.92,1,0,1,1,1,2,1,3,1,31,0
city_103,0.92,2,1,0,1,0,3,1,4,2,184,0
city_114,0.9259999999999999,1,1,0,1,1,2,1,4,1,56,0
city_103,0.92,2,1,0,1,0,2,1,4,1,81,0
city_11,0.55,1,1,0,1,1,1,1,4,1,45,0
city_73,0.754,1,1,1,1,1,2,1,4,1,29,0
city_103,0.92,1,1,0,1,1,2,1,4,2,266,0
city_28,0.9390000000000001,1,1,0,1,1,4,1,4,1,130,0
city_103,0.92,1,1,0,1,1,4,1,4,2,41,1
city_114,0.9259999999999999,1,1,0,1,1,3,1,2,1,322,0
city_114,0.9259999999999999,1,1,0,1,1,2,1,4,1,26,0
city_160,0.92,1,0,1,1,1,1,1,3,1,39,1
city_21,0.624,1,1,0,1,1,2,1,4,2,38,0
city_99,0.915,1,1,0,1,1,4,2,4,2,47,0
city_40,0.7759999999999999,1,1,0,0,1,1,1,4,1,89,0
city_103,0.92,1,1,0,1,0,3,1,4,1,30,0
city_103,0.92,1,1,1,1,1,3,2,1,2,102,0
city_103,0.92,1,1,0,1,1,3,2,4,2,33,0
Other,0.698,1,1,0,1,1,4,1,4,2,23,0
city_67,0.855,1,1,0,1,1,3,1,4,1,50,0
city_67,0.855,2,1,1,1,1,2,3,4,1,41,0
city_103,0.92,1,1,0,1,0,2,1,4,1,18,0
Other,0.7959999999999999,1,0,1,0,1,1,3,4,1,53,0
city_21,0.624,1,1,0,1,1,1,3,4,1,22,0
city_16,0.91,1,1,0,0,1,2,1,4,2,53,1
city_21,0.624,1,1,0,1,1,1,1,4,1,36,0
city_21,0.624,1,1,0,1,1,1,1,4,0,61,1
city_103,0.92,1,1,0,1,1,3,1,4,1,244,0
city_103,0.92,1,1,0,1,1,3,3,4,1,72,0
city_173,0.878,1,0,1,1,0,2,2,1,1,56,0
city_160,0.92,1,1,0,1,1,3,1,4,1,72,0
city_103,0.92,1,0,1,1,1,1,1,4,1,57,0
city_103,0.92,1,1,1,1,0,4,1,3,1,112,0
city_114,0.9259999999999999,1,1,0,1,1,4,2,4,1,34,0
city_50,0.8959999999999999,1,1,0,1,1,3,2,4,1,7,0
city_102,0.804,1,0,0,0,1,2,1,4,1,94,1
Other,0.698,2,0,0,0,1,1,1,4,2,67,0
city_123,0.738,1,1,0,1,1,3,3,4,1,94,0
city_41,0.8270000000000001,1,1,0,1,1,2,1,4,1,109,0
city_21,0.624,1,1,1,1,1,2,2,2,1,43,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,1,6,0
city_114,0.9259999999999999,1,1,1,0,1,1,1,4,1,8,0
city_103,0.92,1,1,0,1,1,4,1,4,2,99,0
city_103,0.92,1,1,0,1,1,4,3,4,1,7,0
city_21,0.624,1,0,1,1,1,1,3,4,1,9,1
city_103,0.92,1,1,0,1,1,2,1,4,1,126,0
city_46,0.762,1,1,0,1,1,3,2,4,1,18,0
city_100,0.887,1,1,0,0,1,3,2,4,2,178,0
Other,0.698,1,1,0,1,1,3,1,4,1,9,0
city_128,0.527,1,0,0,0,1,1,1,4,0,34,0
Other,0.698,1,0,0,0,1,1,1,4,0,13,0
city_103,0.92,1,1,0,1,1,4,1,2,1,18,0
city_103,0.92,1,1,0,1,1,3,1,1,1,51,0
city_103,0.92,1,1,0,1,1,1,1,4,1,58,0
city_36,0.893,1,1,1,1,1,2,1,4,1,178,0
city_16,0.91,1,0,1,0,1,1,1,4,0,16,0
city_102,0.804,1,0,0,1,0,1,1,4,1,157,1
city_103,0.92,1,1,0,1,1,4,3,4,1,6,0
city_100,0.887,1,1,0,1,1,1,1,4,1,324,0
city_83,0.9229999999999999,1,1,0,1,1,1,1,4,1,35,0
city_21,0.624,1,1,1,1,1,1,1,4,1,41,0
city_103,0.92,1,1,0,1,1,4,3,4,2,48,0
Other,0.5579999999999999,1,0,1,1,1,1,1,4,1,5,0
city_114,0.9259999999999999,1,0,0,1,0,4,1,4,2,68,0
city_57,0.866,1,1,0,1,1,2,2,4,1,32,0
city_67,0.855,1,1,1,0,1,1,1,4,0,104,0
city_21,0.624,1,1,1,1,1,2,1,4,1,110,1
city_16,0.91,1,0,0,1,0,1,1,3,1,131,0
city_114,0.9259999999999999,1,1,0,1,1,4,3,4,1,2,0
city_103,0.92,1,1,0,1,1,4,1,2,1,2,0
Other,0.7659999999999999,1,1,0,1,1,2,1,2,1,73,0
city_128,0.527,1,0,0,1,1,1,2,2,1,30,0
city_71,0.884,1,0,0,1,1,3,3,4,1,23,1
city_136,0.897,1,0,1,1,1,1,1,4,1,87,0
city_71,0.884,1,0,1,1,1,3,2,1,1,96,0
city_21,0.624,1,1,0,0,1,1,1,4,1,27,1
Other,0.5579999999999999,1,1,1,1,1,1,1,4,1,36,1
city_103,0.92,1,1,0,1,1,3,2,2,1,54,0
city_103,0.92,1,0,0,1,1,1,1,4,2,9,0
city_99,0.915,1,0,0,1,1,1,2,1,1,31,0
Other,0.74,1,1,0,1,1,1,3,4,1,102,0
city_103,0.92,2,0,0,1,0,1,1,4,1,21,0
city_103,0.92,1,0,0,1,1,4,1,4,2,2,0
city_45,0.89,1,1,0,1,1,2,1,4,1,73,1
city_114,0.9259999999999999,1,1,0,1,1,3,2,4,1,48,0
city_73,0.754,1,1,1,1,1,1,2,4,0,127,1
city_36,0.893,1,1,0,1,0,4,3,4,2,11,0
city_103,0.92,1,1,0,1,1,4,3,4,1,48,0
city_71,0.884,1,0,0,1,1,4,3,3,2,322,0
city_114,0.9259999999999999,1,1,1,1,1,2,1,4,1,140,0
city_165,0.903,1,1,1,1,1,1,1,4,1,77,1
city_21,0.624,1,0,0,1,1,1,1,4,0,30,0
city_173,0.878,1,0,0,0,1,2,1,4,0,96,0
city_19,0.682,1,0,1,1,1,1,3,4,0,29,0
Other,0.68,1,1,0,1,1,1,2,4,1,45,0
city_67,0.855,1,1,0,1,1,3,2,4,2,10,0
city_46,0.762,1,1,0,1,1,3,1,2,2,19,0
city_21,0.624,1,1,0,1,1,1,2,4,1,11,0
Other,0.848,1,0,0,1,0,1,1,4,1,290,0
city_90,0.698,2,1,0,1,1,3,1,2,1,22,0
city_103,0.92,1,1,0,1,1,3,3,4,1,45,0
city_73,0.754,1,1,1,1,1,1,3,4,1,7,0
city_114,0.9259999999999999,1,0,1,1,1,1,3,4,1,7,1
city_103,0.92,1,1,0,1,1,1,2,4,1,22,1
city_103,0.92,1,1,0,1,1,3,1,4,1,134,1
city_21,0.624,1,0,1,1,1,1,1,4,0,100,0
city_103,0.92,2,1,0,1,1,4,3,4,1,62,0
city_103,0.92,1,0,1,0,1,1,1,4,1,75,0
city_100,0.887,1,1,0,1,0,3,3,4,1,26,0
city_173,0.878,1,1,0,1,1,4,2,4,1,50,0
city_138,0.836,1,1,0,1,1,2,1,4,1,86,0
city_11,0.55,1,1,1,1,1,1,1,4,0,56,1
Other,0.698,1,1,1,1,1,1,2,4,1,192,0
city_103,0.92,1,1,0,1,1,2,1,4,1,23,1
city_103,0.92,1,1,0,1,1,3,2,4,2,62,0
city_65,0.802,1,1,0,1,1,2,1,4,1,141,0
city_103,0.92,1,1,0,1,1,4,1,4,2,25,0
city_103,0.92,1,1,0,1,1,3,2,4,1,4,0
city_136,0.897,1,1,0,1,1,2,1,3,1,260,0
city_23,0.899,1,1,1,1,1,2,3,4,1,42,0
city_16,0.91,1,1,0,1,0,1,1,4,1,45,0
city_103,0.92,1,0,1,0,1,1,1,4,0,226,0
city_136,0.897,1,1,0,1,1,1,1,4,1,112,0
city_103,0.92,1,0,1,0,1,1,1,4,0,53,0
city_21,0.624,1,0,1,1,1,1,1,3,0,88,0
city_100,0.887,1,0,1,1,1,1,1,4,1,50,1
city_103,0.92,1,1,0,1,1,4,3,4,2,3,0
city_103,0.92,1,1,0,1,1,2,1,4,1,26,0
city_23,0.899,1,1,1,1,1,1,1,4,1,92,0
city_114,0.9259999999999999,1,0,0,1,1,3,2,1,1,46,0
city_16,0.91,3,1,0,1,0,2,1,4,1,105,0
city_103,0.92,1,1,0,1,1,3,2,4,1,17,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,2,18,0
city_103,0.92,1,1,0,1,1,1,2,4,1,34,0
Other,0.8270000000000001,1,1,0,1,0,1,1,4,1,31,1
city_41,0.8270000000000001,1,1,1,0,1,2,1,3,1,160,0
city_102,0.804,1,0,0,1,1,1,1,4,0,21,0
city_103,0.92,1,1,0,1,1,4,3,4,2,156,1
city_103,0.92,1,1,0,1,1,2,2,3,2,10,0
city_136,0.897,1,1,0,1,1,2,1,4,1,39,0
city_136,0.897,1,1,0,1,1,2,1,4,1,34,0
city_114,0.9259999999999999,1,1,0,1,1,2,1,4,1,52,0
Other,0.698,2,0,0,1,1,2,2,3,1,12,0
city_103,0.92,1,1,0,1,1,4,1,1,2,26,0
city_114,0.9259999999999999,1,1,0,1,1,3,1,4,1,135,0
city_11,0.55,1,0,1,0,1,1,1,4,1,98,0
city_103,0.92,1,0,0,1,1,1,1,4,0,10,0
city_89,0.925,1,0,1,1,0,1,1,4,1,68,0
city_116,0.743,2,1,0,1,1,3,1,4,1,31,0
city_103,0.92,1,1,0,1,1,4,3,4,1,34,1
Other,0.847,1,0,1,0,1,2,1,4,1,60,0
city_114,0.9259999999999999,1,1,1,1,1,2,1,4,1,88,0
city_50,0.8959999999999999,1,1,0,1,0,2,1,4,1,65,0
city_114,0.9259999999999999,1,0,1,1,1,1,1,4,1,86,0
city_74,0.579,1,1,0,1,1,2,2,4,1,17,0
city_16,0.91,1,1,0,1,1,4,1,4,2,282,0
city_103,0.92,1,1,0,1,1,2,3,4,1,9,1
city_103,0.92,1,0,1,1,1,2,1,4,1,73,0
city_103,0.92,1,1,0,1,1,3,1,4,1,24,1
city_103,0.92,1,1,0,1,1,2,3,4,1,24,0
city_114,0.9259999999999999,1,0,0,0,1,1,1,4,1,22,1
city_103,0.92,1,1,0,1,1,3,1,4,1,36,0
city_123,0.738,1,1,0,1,1,4,2,2,1,54,0
city_64,0.6659999999999999,1,1,0,1,1,2,1,4,1,107,0
city_75,0.9390000000000001,1,1,0,1,0,4,2,4,0,55,0
city_160,0.92,1,1,0,1,1,3,2,4,1,130,0
city_103,0.92,1,1,0,1,1,4,2,3,1,206,0
city_114,0.9259999999999999,1,1,0,1,1,3,1,4,2,89,0
city_16,0.91,1,0,1,1,1,2,3,4,2,24,0
Other,0.64,1,0,1,1,1,1,1,4,1,47,0
city_21,0.624,1,0,1,1,1,1,1,4,0,204,1
Other,0.698,1,1,0,1,1,3,1,4,2,89,0
city_16,0.91,1,1,0,1,1,4,2,4,1,88,1
city_114,0.9259999999999999,1,1,0,1,1,3,1,4,1,40,0
city_105,0.794,1,1,0,1,1,1,2,4,1,158,1
city_98,0.9490000000000001,1,1,0,1,1,2,3,4,1,11,0
city_75,0.9390000000000001,1,0,0,1,1,3,1,4,2,194,0
city_103,0.92,1,1,0,1,1,4,1,4,2,29,0
city_103,0.92,1,1,0,1,1,3,1,4,1,72,0
city_103,0.92,1,0,1,1,1,1,1,4,1,12,0
city_16,0.91,2,0,1,0,1,1,1,4,1,34,1
city_16,0.91,1,0,0,1,1,1,2,4,1,58,0
city_103,0.92,1,1,0,1,1,2,1,3,1,54,0
city_100,0.887,1,0,1,0,1,1,1,4,1,82,0
city_103,0.92,1,1,0,1,0,1,2,3,1,34,1
city_104,0.924,1,1,0,1,1,3,1,4,1,64,0
city_103,0.92,1,1,0,1,1,3,1,4,1,30,0
city_21,0.624,1,1,1,1,1,1,1,4,1,24,0
city_116,0.743,1,1,0,1,1,2,1,4,2,31,0
Other,0.735,1,0,0,1,1,1,2,1,1,113,1
city_16,0.91,1,1,0,1,1,2,3,4,1,12,0
city_16,0.91,2,1,0,1,0,1,1,2,1,147,0
city_28,0.9390000000000001,1,1,0,1,1,3,1,4,2,72,0
city_23,0.899,1,1,1,1,1,1,1,1,1,8,0
city_21,0.624,1,1,0,1,1,1,1,4,1,34,0
city_114,0.9259999999999999,1,1,0,1,1,3,2,4,1,48,0
city_103,0.92,1,0,0,0,1,1,1,4,0,96,0
city_103,0.92,1,1,0,1,1,1,1,4,1,29,1
city_75,0.9390000000000001,1,1,0,1,1,2,2,4,1,94,0
city_16,0.91,1,1,0,1,1,1,2,1,1,212,0
city_116,0.743,1,1,0,1,1,3,3,4,2,25,0
city_41,0.8270000000000001,1,0,1,1,1,1,1,4,1,20,0
city_75,0.9390000000000001,1,0,0,1,1,4,1,4,2,82,0
city_21,0.624,1,0,1,1,1,1,1,2,1,26,1
city_45,0.89,1,1,0,1,1,3,1,4,1,72,1
city_114,0.9259999999999999,1,1,0,0,1,4,3,4,0,59,0
city_103,0.92,1,0,1,1,1,2,1,3,1,18,0
city_173,0.878,1,0,0,1,1,4,1,4,1,150,0
Other,0.722,1,1,1,1,1,1,2,4,1,16,0
city_123,0.738,1,0,0,0,1,1,1,4,0,12,0
city_136,0.897,1,1,1,1,1,1,1,4,1,160,0
city_21,0.624,1,1,0,1,1,1,1,3,1,84,1
city_103,0.92,1,1,0,1,1,4,1,4,1,39,0
city_16,0.91,1,1,0,1,1,1,2,4,0,66,0
city_102,0.804,1,0,1,1,1,1,1,4,1,198,0
city_114,0.9259999999999999,1,1,0,1,0,1,2,4,1,29,0
city_21,0.624,1,0,0,1,1,1,1,4,1,22,1
city_21,0.624,1,1,1,1,0,1,2,4,1,3,0
city_103,0.92,1,1,0,1,1,4,3,4,1,25,0
city_23,0.899,1,1,0,1,1,3,2,3,1,20,0
city_36,0.893,1,1,0,1,1,2,2,4,1,19,0
city_149,0.6890000000000001,1,1,0,1,1,2,1,2,1,63,0
city_128,0.527,1,0,0,1,1,1,1,4,1,48,0
city_57,0.866,2,0,1,1,1,1,1,4,1,83,0
city_67,0.855,1,1,0,1,1,3,1,4,0,141,0
city_103,0.92,1,1,0,1,1,3,1,4,2,78,0
city_65,0.802,1,1,0,1,1,4,1,4,2,75,1
city_102,0.804,1,1,0,1,1,2,3,4,1,44,0
city_16,0.91,1,1,1,1,1,2,1,4,1,17,0
city_114,0.9259999999999999,1,0,1,1,1,2,1,4,2,9,1
city_16,0.91,1,0,1,1,1,1,2,4,1,28,0
city_74,0.579,1,0,1,0,1,1,1,4,0,158,0
city_103,0.92,1,1,0,1,1,4,3,4,1,184,0
city_136,0.897,1,1,0,1,1,3,1,4,2,102,0
city_16,0.91,1,1,0,1,1,3,3,4,1,58,0
city_16,0.91,1,1,0,1,1,4,1,4,1,74,0
city_103,0.92,1,1,0,1,1,4,3,4,1,34,0
city_16,0.91,1,1,0,1,1,3,1,4,1,22,0
city_16,0.91,1,1,0,1,1,3,1,4,1,119,0
city_21,0.624,1,1,0,1,1,4,3,1,2,20,0
city_136,0.897,1,1,0,1,1,3,1,4,1,68,0
city_16,0.91,2,1,0,1,1,1,3,4,1,22,0
city_41,0.8270000000000001,1,1,0,1,1,4,1,4,2,65,1
Other,0.7390000000000001,1,1,1,1,1,3,2,4,1,64,0
city_103,0.92,1,1,1,1,1,1,3,4,1,11,0
Other,0.8270000000000001,1,1,0,1,1,3,2,4,1,114,0
city_83,0.9229999999999999,1,1,0,1,1,1,1,4,1,37,0
city_103,0.92,1,1,0,1,1,2,3,3,1,35,0
city_89,0.925,2,1,0,1,1,2,1,4,1,90,0
city_90,0.698,1,1,0,1,1,2,1,4,1,23,0
city_21,0.624,1,0,1,0,1,2,1,4,0,27,0
city_16,0.91,1,1,0,1,0,3,1,2,1,114,0
city_114,0.9259999999999999,1,1,0,1,1,2,2,4,2,62,0
city_61,0.9129999999999999,1,0,0,0,1,1,1,4,0,160,0
city_16,0.91,1,1,0,1,1,2,3,4,1,112,0
city_45,0.89,1,1,0,1,1,4,1,4,1,35,0
city_103,0.92,1,1,0,1,1,3,3,4,0,166,0
city_149,0.6890000000000001,1,1,0,1,1,1,2,3,1,105,0
city_160,0.92,1,1,0,1,0,1,3,1,1,38,0
city_114,0.9259999999999999,1,1,1,1,1,2,1,2,1,67,0
city_103,0.92,1,1,0,1,1,4,2,4,2,326,0
city_103,0.92,1,1,0,1,1,2,3,4,1,80,0
city_136,0.897,1,1,0,1,1,2,1,3,1,12,0
city_173,0.878,1,1,0,1,1,4,3,4,1,32,1
city_103,0.92,1,1,0,1,1,1,1,4,1,16,0
city_114,0.9259999999999999,1,1,0,1,1,3,2,2,1,82,0
city_75,0.9390000000000001,1,1,0,1,1,1,2,4,1,36,0
city_114,0.9259999999999999,1,0,1,1,1,3,3,4,1,51,0
city_103,0.92,1,0,1,1,1,1,1,4,1,36,1
city_21,0.624,1,1,0,1,1,2,1,4,1,29,0
Other,0.698,1,0,0,1,1,1,1,4,1,31,1
city_90,0.698,1,1,0,1,1,2,1,4,0,100,0
city_40,0.7759999999999999,2,0,1,1,0,1,2,4,1,34,0
city_136,0.897,1,0,0,1,1,3,1,4,1,80,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,1,34,0
city_103,0.92,2,1,0,1,1,2,3,4,2,20,0
Other,0.848,1,1,0,1,1,3,2,3,1,39,0
city_75,0.9390000000000001,1,1,0,1,1,4,3,4,1,45,0
city_114,0.9259999999999999,1,1,0,1,1,1,1,3,1,105,0
city_114,0.9259999999999999,1,1,0,1,1,1,1,4,1,334,0
city_103,0.92,1,0,0,1,1,4,3,3,1,75,0
city_28,0.9390000000000001,1,1,0,1,1,2,3,4,1,54,0
city_103,0.92,1,1,0,1,1,4,1,4,1,3,0
city_104,0.924,2,1,0,0,1,4,1,4,2,90,0
city_114,0.9259999999999999,1,1,1,1,1,3,3,4,1,12,0
city_103,0.92,1,1,0,1,1,4,1,4,2,70,0
city_114,0.9259999999999999,1,0,0,1,1,4,1,4,2,42,0
city_103,0.92,1,1,0,1,1,2,3,4,1,71,0
city_114,0.9259999999999999,1,1,0,1,1,3,1,2,1,77,0
city_67,0.855,2,1,0,1,1,2,1,2,1,45,0
city_114,0.9259999999999999,1,0,0,1,1,1,1,4,1,21,0
city_159,0.843,1,1,1,1,1,3,1,4,1,38,0
city_61,0.9129999999999999,1,1,0,1,1,4,3,4,0,322,0
Other,0.725,1,1,0,1,1,2,1,4,1,61,0
city_103,0.92,1,1,0,1,1,3,1,4,1,69,0
city_160,0.92,1,1,0,1,1,4,1,2,1,20,0
city_138,0.836,1,1,1,1,1,3,3,4,1,19,0
Other,0.556,1,1,0,1,1,2,1,4,1,200,0
city_103,0.92,1,1,0,1,1,2,1,4,1,63,0
city_103,0.92,1,1,0,1,1,2,3,4,1,18,0
city_21,0.624,1,1,0,1,1,1,1,4,1,47,0
city_114,0.9259999999999999,1,1,0,1,1,4,2,4,2,27,0
city_21,0.624,1,1,0,1,1,1,2,4,1,4,1
city_136,0.897,1,1,0,1,1,2,2,4,1,98,0
city_16,0.91,1,1,1,1,1,1,1,4,1,14,0
city_103,0.92,1,1,0,1,1,3,3,4,1,23,0
city_103,0.92,2,1,0,1,1,4,1,4,2,60,0
Other,0.74,1,1,0,1,1,1,1,4,1,28,1
city_67,0.855,2,1,1,1,1,2,3,4,1,218,1
city_83,0.9229999999999999,1,1,0,1,0,4,1,4,2,125,0
city_123,0.738,1,0,0,1,1,3,1,4,1,44,0
Other,0.698,1,0,0,1,1,1,1,4,1,97,0
city_160,0.92,1,1,0,1,1,1,1,4,1,103,0
city_102,0.804,1,1,0,1,1,2,1,4,1,47,0
city_103,0.92,1,1,0,1,1,3,1,3,1,12,0
city_103,0.92,1,0,0,1,1,1,1,4,0,27,0
city_103,0.92,1,0,1,1,1,1,1,1,1,62,0
Other,0.7659999999999999,1,1,1,1,1,1,1,4,1,44,0
