enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,permutation
5557,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Funded Startup,2,77,0,51
19284,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,44,0,22
10054,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Funded Startup,4,52,0,68
14505,city_67,0.855,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,22,0,51
8533,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,23,0,136
8311,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,82,0,52
2316,city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,63,1,40
10005,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,192,1,9
23145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,52,0,192
30054,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,92,0,27
27609,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Other,0~5 years,less than 100,Pvt Ltd,1,55,0,57
1964,city_134,0.698,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,64,0,83
21996,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,2,55,0,22
30514,city_105,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,50,0,11
25625,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,54,0,40
29759,city_100,0.887,Male,Has relevent experience,Part time course,High School,STEM,11~20 years,less than 100,Pvt Ltd,never,102,1,64
3187,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,>4,16,0,184
16749,city_114,0.9259999999999999,Male,No relevent experience,Part time course,Masters,STEM,11~20 years,1000 +,NGO,>4,101,0,35
12893,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,5,0,306
344,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,NGO,1,14,0,27
23883,city_128,0.527,Male,Has relevent experience,Part time course,Masters,STEM,11~20 years,1000 +,Public Sector,>4,70,1,57
19802,city_65,0.802,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 1000,Pvt Ltd,1,4,0,15
32430,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,38,0,74
32667,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,Arts,11~20 years,less than 100,Pvt Ltd,2,24,0,102
13482,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,34,0,121
28520,city_71,0.884,Other,Has relevent experience,Part time course,Masters,STEM,> 20 years,less than 100,Funded Startup,2,5,0,42
7634,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,1,145,0,35
13419,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,56,0,56
33219,city_103,0.92,Male,No relevent experience,Part time course,Graduate,Business Degree,6~10 years,less than 100,Pvt Ltd,2,48,0,41
2867,city_26,0.698,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 1000,Pvt Ltd,1,294,0,62
9446,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Funded Startup,1,22,0,9
15070,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,152,0,68
13593,city_83,0.9229999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,12,0,8
2847,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,41,0,67
6675,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,11~20 years,less than 1000,Pvt Ltd,2,58,0,16
29311,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,3,32,0,14
7336,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,Arts,> 20 years,less than 1000,Funded Startup,2,26,0,32
18797,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,Humanities,0~5 years,less than 100,Pvt Ltd,1,32,0,117
2304,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,4,310,0,33
27928,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,61,0,168
10836,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,0~5 years,less than 1000,Public Sector,1,28,0,17
21910,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,37,0,32
24476,city_64,0.6659999999999999,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,44,1,55
20950,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,1000 +,Pvt Ltd,2,19,0,32
14956,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,12,0,134
27589,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,12,0,25
30294,city_114,0.9259999999999999,Male,No relevent experience,Part time course,Masters,STEM,> 20 years,less than 1000,Public Sector,1,13,0,102
19504,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,18,0,106
25519,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,55,0,90
28128,city_45,0.89,Male,No relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,49,0,90
3294,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,109,0,79
32914,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,12,1,41
4117,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Funded Startup,>4,130,0,3
26019,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,4,32,0,9
16325,city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,less than 100,NGO,1,64,0,160
4540,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,2,152,0,144
13993,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,2,89,0,36
31689,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,55,0,28
3121,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Early Stage Startup,1,40,1,55
4100,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,58,0,108
3503,city_1,0.847,Male,Has relevent experience,Full time course,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,72,1,32
14613,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,1000 +,Pvt Ltd,2,56,0,20
28023,city_134,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,NGO,1,157,0,222
3746,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Funded Startup,never,55,0,98
1274,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,never,310,0,20
7893,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,70,0,152
7563,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,1,78,0,40
348,city_13,0.8270000000000001,Female,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,4,26,0,125
8395,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Funded Startup,1,81,0,46
698,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,0~5 years,less than 100,Pvt Ltd,1,107,0,37
7188,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,1,58,0,40
3720,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,2,90,0,53
29787,city_102,0.804,Male,No relevent experience,Full time course,High School,STEM,11~20 years,less than 100,Pvt Ltd,never,64,1,56
3869,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,STEM,0~5 years,less than 1000,Pvt Ltd,2,111,0,103
12247,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,21,0,42
5343,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,1,58,0,55
16953,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,62,0,3
15597,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,>4,48,0,42
14160,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,113,0,2
25355,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,1,278,0,10
6626,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Phd,STEM,11~20 years,1000 +,Public Sector,2,24,0,22
32663,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,3,74,0,48
32345,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,NGO,1,63,0,54
2818,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,2,25,1,80
16754,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,>4,57,0,26
30680,city_138,0.836,Male,Has relevent experience,no_enrollment,Primary School,STEM,> 20 years,less than 100,Pvt Ltd,1,89,0,44
21162,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 1000,NGO,>4,29,0,39
2261,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,17,0,16
20985,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,13,0,84
16693,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,11~20 years,1000 +,Pvt Ltd,>4,33,0,53
13581,city_134,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,3,52,0,23
7211,city_73,0.754,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,68,0,60
14674,city_64,0.6659999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,3,71,0,7
6096,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,4,132,0,106
31335,city_152,0.698,Female,No relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Public Sector,1,94,1,172
18093,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,58,0,3
31987,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,0~5 years,less than 1000,Pvt Ltd,1,4,0,39
1610,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Primary School,STEM,6~10 years,less than 100,Pvt Ltd,never,99,0,17
24117,city_109,0.701,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,3,11,0,18
3445,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,64,0,16
658,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,19,0,13
30378,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,never,40,0,38
14668,city_134,0.698,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,48,0,106
29085,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,41,1,153
24546,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,never,40,1,43
5322,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,158,0,58
25194,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,20,0,13
13784,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,3,86,0,16
8770,city_84,0.698,Male,Has relevent experience,Part time course,Masters,Business Degree,0~5 years,less than 1000,Pvt Ltd,1,134,0,74
32928,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,28,1,27
20046,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,9,0,8
29053,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,0~5 years,less than 100,Pvt Ltd,3,31,1,27
1090,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,2,118,0,39
28005,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Funded Startup,1,134,0,76
18971,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Funded Startup,1,120,0,46
30736,city_160,0.92,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,48,1,26
31830,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,Other,6~10 years,1000 +,Public Sector,1,7,0,19
12564,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,Other,11~20 years,less than 100,Pvt Ltd,>4,12,0,15
24944,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,never,44,0,50
19705,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Early Stage Startup,1,53,1,32
19882,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,72,0,28
18190,city_162,0.767,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Early Stage Startup,1,43,0,48
4277,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,2,6,1,38
17854,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,2,334,0,192
22345,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,High School,STEM,> 20 years,less than 100,Pvt Ltd,>4,57,0,212
27013,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,Humanities,11~20 years,less than 100,Pvt Ltd,>4,33,0,11
15245,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,11~20 years,1000 +,Pvt Ltd,1,22,0,15
6584,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,44,0,88
15160,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,1,52,0,3
4259,city_67,0.855,Male,No relevent experience,Full time course,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,18,0,46
15153,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,14,0,35
23182,city_25,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,204,0,101
2441,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,36,0,42
612,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,NGO,1,332,1,78
12578,city_77,0.83,Male,Has relevent experience,Part time course,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,2,37,1,62
20915,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,302,0,56
32039,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,6,0,105
25808,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,1,56,0,56
14358,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,58,0,79
16419,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Graduate,Humanities,6~10 years,less than 1000,Pvt Ltd,1,184,0,55
13133,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,90,0,74
20068,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,Humanities,> 20 years,less than 100,Pvt Ltd,>4,72,0,15
4900,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,140,1,166
20888,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,2,15,1,54
12710,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,20,0,84
33352,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 1000,Pvt Ltd,1,91,0,12
30522,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,76,0,17
374,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Public Sector,2,27,0,33
30330,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,25,0,10
16577,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,102,0,23
21012,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,184,0,73
